+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|               1250 |   2 |     READY |    RUNNING |
|               1251 |   5 |       NEW |      READY |
|               1251 |   2 |   RUNNING |      READY |
|               1251 |   2 |     READY |    RUNNING |
|               1300 |   2 |   RUNNING |    WAITING |
|               1300 |   3 |     READY |    RUNNING |
|               1325 |   2 |   WAITING |      READY |
|               1400 |   3 |   RUNNING |      READY |
|               1400 |   2 |     READY |    RUNNING |
|               1450 |   2 |   RUNNING |    WAITING |
|               1450 |   3 |     READY |    RUNNING |
|               1475 |   2 |   WAITING |      READY |
|               1500 |   3 |   RUNNING |    WAITING |
|               1500 |   2 |     READY |    RUNNING |
|               1501 |   2 |   RUNNING |      READY |
|               1501 |   2 |     READY |    RUNNING |
|               1535 |   3 |   WAITING |      READY |
|               1550 |   2 |   RUNNING |    WAITING |
|               1550 |   3 |     READY |    RUNNING |
|               1575 |   2 |   WAITING |      READY |
|               1600 |   3 |   RUNNING |      READY |
|               1600 |   2 |     READY |    RUNNING |
|               1650 |   2 |   RUNNING | TERMINATED |
|               1650 |   3 |     READY |    RUNNING |
|               1750 |   3 |   RUNNING |    WAITING |
|               1750 |   4 |     READY |    RUNNING |
|               1780 |   4 |   RUNNING |    WAITING |
|               1780 |   5 |     READY |    RUNNING |
|               1785 |   3 |   WAITING |      READY |
|               1790 |   5 |   RUNNING |    WAITING |
|               1790 |   3 |     READY |    RUNNING |
|               1791 |   3 |   RUNNING |      READY |
|               1791 |   3 |     READY |    RUNNING |
|               1795 |   4 |   WAITING |      READY |
|               1795 |   5 |   WAITING |      READY |
|               1891 |   3 |   RUNNING |      READY |
|               1891 |   3 |     READY |    RUNNING |
|               1940 |   3 |   RUNNING |    WAITING |
|               1940 |   4 |     READY |    RUNNING |
|               1970 |   4 |   RUNNING |    WAITING |
|               1970 |   5 |     READY |    RUNNING |
|               1975 |   3 |   WAITING |      READY |
|               1980 |   5 |   RUNNING |    WAITING |
|               1980 |   3 |     READY |    RUNNING |
|               1985 |   4 |   WAITING |      READY |
|               1985 |   5 |   WAITING |      READY |
|               2031 |   3 |   RUNNING |      READY |
|               2031 |   3 |     READY |    RUNNING |
|               2130 |   3 |   RUNNING |    WAITING |
|               2130 |   4 |     READY |    RUNNING |
|               2160 |   4 |   RUNNING |    WAITING |
|               2160 |   5 |     READY |    RUNNING |
|               2165 |   3 |   WAITING |      READY |
|               2170 |   5 |   RUNNING |    WAITING |
|               2170 |   3 |     READY |    RUNNING |
|               2171 |   3 |   RUNNING |      READY |
|               2171 |   3 |     READY |    RUNNING |
|               2175 |   4 |   WAITING |      READY |
|               2175 |   5 |   WAITING |      READY |
|               2271 |   3 |   RUNNING |      READY |
|               2271 |   3 |     READY |    RUNNING |
|               2320 |   3 |   RUNNING |    WAITING |
|               2320 |   4 |     READY |    RUNNING |
|               2330 |   4 |   RUNNING |      READY |
|               2330 |   4 |     READY |    RUNNING |
|               2350 |   4 |   RUNNING |    WAITING |
|               2350 |   5 |     READY |    RUNNING |
|               2355 |   3 |   WAITING |      READY |
|               2360 |   5 |   RUNNING |    WAITING |
|               2360 |   3 |     READY |    RUNNING |
|               2365 |   4 |   WAITING |      READY |
|               2365 |   5 |   WAITING |      READY |
|               2411 |   3 |   RUNNING |      READY |
|               2411 |   3 |     READY |    RUNNING |
|               2510 |   3 |   RUNNING | TERMINATED |
|               2510 |   4 |     READY |    RUNNING |
|               2540 |   4 |   RUNNING |    WAITING |
|               2540 |   5 |     READY |    RUNNING |
|               2550 |   5 |   RUNNING |    WAITING |
|               2555 |   4 |   WAITING |      READY |
|               2555 |   5 |   WAITING |      READY |
|               2555 |   4 |     READY |    RUNNING |
|               2585 |   4 |   RUNNING |    WAITING |
|               2585 |   5 |     READY |    RUNNING |
|               2595 |   5 |   RUNNING |    WAITING |
|               2600 |   4 |   WAITING |      READY |
|               2600 |   5 |   WAITING |      READY |
|               2600 |   4 |     READY |    RUNNING |
|               2620 |   4 |   RUNNING |      READY |
|               2620 |   4 |     READY |    RUNNING |
|               2630 |   4 |   RUNNING |    WAITING |
|               2630 |   5 |     READY |    RUNNING |
|               2640 |   5 |   RUNNING |    WAITING |
|               2645 |   4 |   WAITING |      READY |
|               2645 |   5 |   WAITING |      READY |
|               2645 |   4 |     READY |    RUNNING |
|               2675 |   4 |   RUNNING |    WAITING |
|               2675 |   5 |     READY |    RUNNING |
|               2685 |   5 |   RUNNING |    WAITING |
|               2690 |   4 |   WAITING |      READY |
|               2690 |   5 |   WAITING |      READY |
|               2690 |   4 |     READY |    RUNNING |
|               2720 |   4 |   RUNNING |    WAITING |
|               2720 |   5 |     READY |    RUNNING |
|               2730 |   5 |   RUNNING |    WAITING |
|               2735 |   4 |   WAITING |      READY |
|               2735 |   5 |   WAITING |      READY |
|               2735 |   4 |     READY |    RUNNING |
|               2765 |   4 |   RUNNING |    WAITING |
|               2765 |   5 |     READY |    RUNNING |
|               2775 |   5 |   RUNNING |    WAITING |
|               2780 |   4 |   WAITING |      READY |
|               2780 |   5 |   WAITING |      READY |
|               2780 |   4 |     READY |    RUNNING |
|               2781 |   4 |   RUNNING |      READY |
|               2781 |   4 |     READY |    RUNNING |
|               2810 |   4 |   RUNNING |    WAITING |
|               2810 |   5 |     READY |    RUNNING |
|               2811 |   5 |   RUNNING |      READY |
|               2811 |   5 |     READY |    RUNNING |
|               2820 |   5 |   RUNNING |    WAITING |
|               2825 |   4 |   WAITING |      READY |
|               2825 |   5 |   WAITING |      READY |
|               2825 |   4 |     READY |    RUNNING |
|               2855 |   4 |   RUNNING |    WAITING |
|               2855 |   5 |     READY |    RUNNING |
|               2865 |   5 |   RUNNING |    WAITING |
|               2870 |   4 |   WAITING |      READY |
|               2870 |   5 |   WAITING |      READY |
|               2870 |   4 |     READY |    RUNNING |
|               2900 |   4 |   RUNNING |    WAITING |
|               2900 |   5 |     READY |    RUNNING |
|               2910 |   5 |   RUNNING |    WAITING |
|               2915 |   4 |   WAITING |      READY |
|               2915 |   5 |   WAITING |      READY |
|               2915 |   4 |     READY |    RUNNING |
|               2926 |   4 |   RUNNING |      READY |
|               2926 |   4 |     READY |    RUNNING |
|               2945 |   4 |   RUNNING |    WAITING |
|               2945 |   5 |     READY |    RUNNING |
|               2955 |   5 |   RUNNING |    WAITING |
|               2960 |   4 |   WAITING |      READY |
|               2960 |   5 |   WAITING |      READY |
|               2960 |   4 |     READY |    RUNNING |
|               2990 |   4 |   RUNNING |    WAITING |
|               2990 |   5 |     READY |    RUNNING |
|               3000 |   5 |   RUNNING |    WAITING |
|               3005 |   4 |   WAITING |      READY |
|               3005 |   5 |   WAITING |      READY |
|               3005 |   4 |     READY |    RUNNING |
|               3035 |   4 |   RUNNING |    WAITING |
|               3035 |   5 |     READY |    RUNNING |
|               3045 |   5 |   RUNNING |    WAITING |
|               3050 |   4 |   WAITING |      READY |
|               3050 |   5 |   WAITING |      READY |
|               3050 |   4 |     READY |    RUNNING |
|               3070 |   4 |   RUNNING | TERMINATED |
|               3070 |   5 |     READY |    RUNNING |
|               3080 |   5 |   RUNNING |    WAITING |
|               3085 |   5 |   WAITING |      READY |
|               3085 |   5 |     READY |    RUNNING |
|               3095 |   5 |   RUNNING |    WAITING |
|               3100 |   5 |   WAITING |      READY |
|               3100 |   5 |     READY |    RUNNING |
|               3110 |   5 |   RUNNING |    WAITING |
|               3115 |   5 |   WAITING |      READY |
|               3115 |   5 |     READY |    RUNNING |
|               3125 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
