+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|               1201 |   2 |     READY |    RUNNING |
|               1202 |   2 |   RUNNING |      READY |
|               1202 |   3 |     READY |    RUNNING |
|               1241 |   1 |   WAITING |      READY |
|               1302 |   3 |   RUNNING |      READY |
|               1302 |   1 |     READY |    RUNNING |
|               1303 |   1 |   RUNNING |      READY |
|               1303 |   4 |     READY |    RUNNING |
|               1313 |   4 |   RUNNING |    WAITING |
|               1313 |   2 |     READY |    RUNNING |
|               1328 |   4 |   WAITING |      READY |
|               1362 |   2 |   RUNNING |    WAITING |
|               1362 |   4 |     READY |    RUNNING |
|               1387 |   2 |   WAITING |      READY |
|               1392 |   4 |   RUNNING |    WAITING |
|               1392 |   2 |     READY |    RUNNING |
|               1407 |   4 |   WAITING |      READY |
|               1442 |   2 |   RUNNING |    WAITING |
|               1442 |   4 |     READY |    RUNNING |
|               1467 |   2 |   WAITING |      READY |
|               1472 |   4 |   RUNNING |    WAITING |
|               1472 |   2 |     READY |    RUNNING |
|               1473 |   2 |   RUNNING |      READY |
|               1473 |   3 |     READY |    RUNNING |
|               1487 |   4 |   WAITING |      READY |
|               1522 |   3 |   RUNNING |    WAITING |
|               1522 |   4 |     READY |    RUNNING |
|               1552 |   4 |   RUNNING |    WAITING |
|               1552 |   1 |     READY |    RUNNING |
|               1557 |   3 |   WAITING |      READY |
|               1567 |   4 |   WAITING |      READY |
|               1651 |   1 |   RUNNING |    WAITING |
|               1651 |   4 |     READY |    RUNNING |
|               1652 |   4 |   RUNNING |      READY |
|               1652 |   3 |     READY |    RUNNING |
|               1691 |   1 |   WAITING |      READY |
|               1703 |   3 |   RUNNING |      READY |
|               1703 |   1 |     READY |    RUNNING |
|               1704 |   1 |   RUNNING |      READY |
|               1704 |   2 |     READY |    RUNNING |
|               1753 |   2 |   RUNNING |    WAITING |
|               1753 |   4 |     READY |    RUNNING |
|               1778 |   2 |   WAITING |      READY |
|               1782 |   4 |   RUNNING |    WAITING |
|               1782 |   2 |     READY |    RUNNING |
|               1797 |   4 |   WAITING |      READY |
|               1832 |   2 |   RUNNING |    WAITING |
|               1832 |   4 |     READY |    RUNNING |
|               1857 |   2 |   WAITING |      READY |
|               1862 |   4 |   RUNNING |    WAITING |
|               1862 |   2 |     READY |    RUNNING |
|               1863 |   2 |   RUNNING |      READY |
|               1863 |   3 |     READY |    RUNNING |
|               1877 |   4 |   WAITING |      READY |
|               1962 |   3 |   RUNNING |    WAITING |
|               1962 |   4 |     READY |    RUNNING |
|               1992 |   4 |   RUNNING |    WAITING |
|               1992 |   1 |     READY |    RUNNING |
|               1997 |   3 |   WAITING |      READY |
|               2007 |   4 |   WAITING |      READY |
|               2091 |   1 |   RUNNING |    WAITING |
|               2091 |   4 |     READY |    RUNNING |
|               2102 |   4 |   RUNNING |      READY |
|               2102 |   3 |     READY |    RUNNING |
|               2103 |   3 |   RUNNING |      READY |
|               2103 |   2 |     READY |    RUNNING |
|               2131 |   1 |   WAITING |      READY |
|               2152 |   2 |   RUNNING |    WAITING |
|               2152 |   1 |     READY |    RUNNING |
|               2153 |   1 |   RUNNING |      READY |
|               2153 |   4 |     READY |    RUNNING |
|               2172 |   4 |   RUNNING |    WAITING |
|               2172 |   3 |     READY |    RUNNING |
|               2177 |   2 |   WAITING |      READY |
|               2187 |   4 |   WAITING |      READY |
|               2272 |   3 |   RUNNING |      READY |
|               2272 |   2 |     READY |    RUNNING |
|               2322 |   2 |   RUNNING | TERMINATED |
|               2322 |   4 |     READY |    RUNNING |
|               2323 |   5 |       NEW |      READY |
|               2352 |   4 |   RUNNING |    WAITING |
|               2352 |   5 |     READY |    RUNNING |
|               2362 |   5 |   RUNNING |    WAITING |
|               2362 |   1 |     READY |    RUNNING |
|               2367 |   4 |   WAITING |      READY |
|               2367 |   5 |   WAITING |      READY |
|               2461 |   1 |   RUNNING |    WAITING |
|               2461 |   5 |     READY |    RUNNING |
|               2471 |   5 |   RUNNING |    WAITING |
|               2471 |   4 |     READY |    RUNNING |
|               2476 |   5 |   WAITING |      READY |
|               2501 |   1 |   WAITING |      READY |
|               2501 |   4 |   RUNNING |    WAITING |
|               2501 |   5 |     READY |    RUNNING |
|               2511 |   5 |   RUNNING |    WAITING |
|               2511 |   1 |     READY |    RUNNING |
|               2512 |   1 |   RUNNING |      READY |
|               2512 |   3 |     READY |    RUNNING |
|               2516 |   4 |   WAITING |      READY |
|               2516 |   5 |   WAITING |      READY |
|               2561 |   3 |   RUNNING |    WAITING |
|               2561 |   5 |     READY |    RUNNING |
|               2571 |   5 |   RUNNING |    WAITING |
|               2571 |   4 |     READY |    RUNNING |
|               2576 |   5 |   WAITING |      READY |
|               2591 |   4 |   RUNNING | TERMINATED |
|               2591 |   5 |     READY |    RUNNING |
|               2596 |   3 |   WAITING |      READY |
|               2601 |   5 |   RUNNING |    WAITING |
|               2601 |   3 |     READY |    RUNNING |
|               2606 |   5 |   WAITING |      READY |
|               2652 |   3 |   RUNNING |      READY |
|               2652 |   5 |     READY |    RUNNING |
|               2662 |   5 |   RUNNING |    WAITING |
|               2662 |   1 |     READY |    RUNNING |
|               2667 |   5 |   WAITING |      READY |
|               2761 |   1 |   RUNNING |    WAITING |
|               2761 |   5 |     READY |    RUNNING |
|               2771 |   5 |   RUNNING |    WAITING |
|               2771 |   3 |     READY |    RUNNING |
|               2776 |   5 |   WAITING |      READY |
|               2801 |   1 |   WAITING |      READY |
|               2870 |   3 |   RUNNING | TERMINATED |
|               2870 |   5 |     READY |    RUNNING |
|               2880 |   5 |   RUNNING |    WAITING |
|               2880 |   1 |     READY |    RUNNING |
|               2881 |   1 |   RUNNING |      READY |
|               2881 |   1 |     READY |    RUNNING |
|               2885 |   5 |   WAITING |      READY |
|               2930 |   1 |   RUNNING | TERMINATED |
|               2930 |   5 |     READY |    RUNNING |
|               2940 |   5 |   RUNNING |    WAITING |
|               2945 |   5 |   WAITING |      READY |
|               2945 |   5 |     READY |    RUNNING |
|               2955 |   5 |   RUNNING |    WAITING |
|               2960 |   5 |   WAITING |      READY |
|               2960 |   5 |     READY |    RUNNING |
|               2961 |   5 |   RUNNING |      READY |
|               2961 |   5 |     READY |    RUNNING |
|               2970 |   5 |   RUNNING |    WAITING |
|               2975 |   5 |   WAITING |      READY |
|               2975 |   5 |     READY |    RUNNING |
|               2985 |   5 |   RUNNING |    WAITING |
|               2990 |   5 |   WAITING |      READY |
|               2990 |   5 |     READY |    RUNNING |
|               3000 |   5 |   RUNNING |    WAITING |
|               3005 |   5 |   WAITING |      READY |
|               3005 |   5 |     READY |    RUNNING |
|               3015 |   5 |   RUNNING |    WAITING |
|               3020 |   5 |   WAITING |      READY |
|               3020 |   5 |     READY |    RUNNING |
|               3030 |   5 |   RUNNING |    WAITING |
|               3035 |   5 |   WAITING |      READY |
|               3035 |   5 |     READY |    RUNNING |
|               3045 |   5 |   RUNNING |    WAITING |
|               3050 |   5 |   WAITING |      READY |
|               3050 |   5 |     READY |    RUNNING |
|               3060 |   5 |   RUNNING |    WAITING |
|               3065 |   5 |   WAITING |      READY |
|               3065 |   5 |     READY |    RUNNING |
|               3075 |   5 |   RUNNING |    WAITING |
|               3080 |   5 |   WAITING |      READY |
|               3080 |   5 |     READY |    RUNNING |
|               3090 |   5 |   RUNNING |    WAITING |
|               3095 |   5 |   WAITING |      READY |
|               3095 |   5 |     READY |    RUNNING |
|               3105 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
