+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|               2410 |   4 |     READY |    RUNNING |
|               2430 |   4 |   RUNNING |    WAITING |
|               2430 |   5 |     READY |    RUNNING |
|               2440 |   3 |   WAITING |      READY |
|               2440 |   5 |   RUNNING |    WAITING |
|               2440 |   3 |     READY |    RUNNING |
|               2450 |   4 |   WAITING |      READY |
|               2450 |   5 |   WAITING |      READY |
|               2490 |   3 |   RUNNING |    WAITING |
|               2490 |   4 |     READY |    RUNNING |
|               2510 |   4 |   RUNNING |    WAITING |
|               2510 |   5 |     READY |    RUNNING |
|               2520 |   3 |   WAITING |      READY |
|               2520 |   5 |   RUNNING |    WAITING |
|               2520 |   3 |     READY |    RUNNING |
|               2530 |   4 |   WAITING |      READY |
|               2530 |   5 |   WAITING |      READY |
|               2570 |   3 |   RUNNING |    WAITING |
|               2570 |   4 |     READY |    RUNNING |
|               2590 |   4 |   RUNNING |    WAITING |
|               2590 |   5 |     READY |    RUNNING |
|               2600 |   3 |   WAITING |      READY |
|               2600 |   5 |   RUNNING |    WAITING |
|               2600 |   3 |     READY |    RUNNING |
|               2610 |   4 |   WAITING |      READY |
|               2610 |   5 |   WAITING |      READY |
|               2650 |   3 |   RUNNING |    WAITING |
|               2650 |   4 |     READY |    RUNNING |
|               2670 |   4 |   RUNNING |    WAITING |
|               2670 |   5 |     READY |    RUNNING |
|               2680 |   3 |   WAITING |      READY |
|               2680 |   5 |   RUNNING |    WAITING |
|               2680 |   3 |     READY |    RUNNING |
|               2690 |   4 |   WAITING |      READY |
|               2690 |   5 |   WAITING |      READY |
|               2730 |   3 |   RUNNING | TERMINATED |
|               2730 |   4 |     READY |    RUNNING |
|               2750 |   4 |   RUNNING |    WAITING |
|               2750 |   5 |     READY |    RUNNING |
|               2760 |   5 |   RUNNING |    WAITING |
|               2770 |   4 |   WAITING |      READY |
|               2770 |   5 |   WAITING |      READY |
|               2770 |   4 |     READY |    RUNNING |
|               2790 |   4 |   RUNNING |    WAITING |
|               2790 |   5 |     READY |    RUNNING |
|               2800 |   5 |   RUNNING |    WAITING |
|               2810 |   4 |   WAITING |      READY |
|               2810 |   5 |   WAITING |      READY |
|               2810 |   4 |     READY |    RUNNING |
|               2830 |   4 |   RUNNING |    WAITING |
|               2830 |   5 |     READY |    RUNNING |
|               2840 |   5 |   RUNNING |    WAITING |
|               2850 |   4 |   WAITING |      READY |
|               2850 |   5 |   WAITING |      READY |
|               2850 |   4 |     READY |    RUNNING |
|               2870 |   4 |   RUNNING |    WAITING |
|               2870 |   5 |     READY |    RUNNING |
|               2880 |   5 |   RUNNING |    WAITING |
|               2890 |   4 |   WAITING |      READY |
|               2890 |   5 |   WAITING |      READY |
|               2890 |   4 |     READY |    RUNNING |
|               2910 |   4 |   RUNNING |    WAITING |
|               2910 |   5 |     READY |    RUNNING |
|               2920 |   5 |   RUNNING |    WAITING |
|               2930 |   4 |   WAITING |      READY |
|               2930 |   5 |   WAITING |      READY |
|               2930 |   4 |     READY |    RUNNING |
|               2950 |   4 |   RUNNING |    WAITING |
|               2950 |   5 |     READY |    RUNNING |
|               2960 |   5 |   RUNNING |    WAITING |
|               2970 |   4 |   WAITING |      READY |
|               2970 |   5 |   WAITING |      READY |
|               2970 |   4 |     READY |    RUNNING |
|               2990 |   4 |   RUNNING |    WAITING |
|               2990 |   5 |     READY |    RUNNING |
|               3000 |   5 |   RUNNING |    WAITING |
|               3010 |   4 |   WAITING |      READY |
|               3010 |   5 |   WAITING |      READY |
|               3010 |   4 |     READY |    RUNNING |
|               3030 |   4 |   RUNNING |    WAITING |
|               3030 |   5 |     READY |    RUNNING |
|               3040 |   5 |   RUNNING |    WAITING |
|               3050 |   4 |   WAITING |      READY |
|               3050 |   5 |   WAITING |      READY |
|               3050 |   4 |     READY |    RUNNING |
|               3070 |   4 |   RUNNING | TERMINATED |
|               3070 |   5 |     READY |    RUNNING |
|               3080 |   5 |   RUNNING |    WAITING |
|               3090 |   5 |   WAITING |      READY |
|               3090 |   5 |     READY |    RUNNING |
|               3100 |   5 |   RUNNING |    WAITING |
|               3110 |   5 |   WAITING |      READY |
|               3110 |   5 |     READY |    RUNNING |
|               3120 |   5 |   RUNNING |    WAITING |
|               3130 |   5 |   WAITING |      READY |
|               3130 |   5 |     READY |    RUNNING |
|               3140 |   5 |   RUNNING |    WAITING |
|               3150 |   5 |   WAITING |      READY |
|               3150 |   5 |     READY |    RUNNING |
|               3160 |   5 |   RUNNING |    WAITING |
|               3170 |   5 |   WAITING |      READY |
|               3170 |   5 |     READY |    RUNNING |
|               3180 |   5 |   RUNNING |    WAITING |
|               3190 |   5 |   WAITING |      READY |
|               3190 |   5 |     READY |    RUNNING |
|               3200 |   5 |   RUNNING |    WAITING |
|               3210 |   5 |   WAITING |      READY |
|               3210 |   5 |     READY |    RUNNING |
|               3220 |   5 |   RUNNING |    WAITING |
|               3230 |   5 |   WAITING |      READY |
|               3230 |   5 |     READY |    RUNNING |
|               3240 |   5 |   RUNNING |    WAITING |
|               3250 |   5 |   WAITING |      READY |
|               3250 |   5 |     READY |    RUNNING |
|               3260 |   5 |   RUNNING |    WAITING |
|               3270 |   5 |   WAITING |      READY |
|               3270 |   5 |     READY |    RUNNING |
|               3280 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
