+---------------------------------------------------+
| Time of Transition | PID | Old State |  New State |
|               1280 |   1 |     READY |    RUNNING |
|               1330 |   1 |   RUNNING |    WAITING |
|               1330 |   2 |     READY |    RUNNING |
|               1350 |   3 |   WAITING |      READY |
|               1360 |   2 |   RUNNING |    WAITING |
|               1360 |   3 |     READY |    RUNNING |
|               1390 |   1 |   WAITING |      READY |
|               1400 |   2 |   WAITING |      READY |
|               1440 |   3 |   RUNNING |    WAITING |
|               1440 |   1 |     READY |    RUNNING |
|               1490 |   1 |   RUNNING |    WAITING |
|               1490 |   2 |     READY |    RUNNING |
|               1510 |   3 |   WAITING |      READY |
|               1520 |   2 |   RUNNING |    WAITING |
|               1520 |   3 |     READY |    RUNNING |
|               1550 |   1 |   WAITING |      READY |
|               1560 |   2 |   WAITING |      READY |
|               1600 |   3 |   RUNNING |    WAITING |
|               1600 |   1 |     READY |    RUNNING |
|               1650 |   1 |   RUNNING |    WAITING |
|               1650 |   2 |     READY |    RUNNING |
|               1670 |   3 |   WAITING |      READY |
|               1680 |   2 |   RUNNING |    WAITING |
|               1680 |   3 |     READY |    RUNNING |
|               1710 |   1 |   WAITING |      READY |
|               1720 |   2 |   WAITING |      READY |
|               1760 |   3 |   RUNNING |    WAITING |
|               1760 |   1 |     READY |    RUNNING |
|               1810 |   1 |   RUNNING |    WAITING |
|               1810 |   2 |     READY |    RUNNING |
|               1830 |   3 |   WAITING |      READY |
|               1840 |   2 |   RUNNING |    WAITING |
|               1840 |   3 |     READY |    RUNNING |
|               1860 |   3 |   RUNNING | TERMINATED |
|               1860 |   4 |     READY |    RUNNING |
|               1870 |   1 |   WAITING |      READY |
|               1870 |   4 |   RUNNING |    WAITING |
|               1870 |   1 |     READY |    RUNNING |
|               1880 |   2 |   WAITING |      READY |
|               1885 |   4 |   WAITING |      READY |
|               1920 |   1 |   RUNNING |    WAITING |
|               1920 |   2 |     READY |    RUNNING |
|               1950 |   2 |   RUNNING |    WAITING |
|               1950 |   4 |     READY |    RUNNING |
|               1960 |   4 |   RUNNING |    WAITING |
|               1960 |   5 |     READY |    RUNNING |
|               1975 |   4 |   WAITING |      READY |
|               1980 |   1 |   WAITING |      READY |
|               1990 |   2 |   WAITING |      READY |
|               2000 |   5 |   RUNNING |    WAITING |
|               2000 |   1 |     READY |    RUNNING |
|               2050 |   1 |   RUNNING | TERMINATED |
|               2050 |   2 |     READY |    RUNNING |
|               2055 |   5 |   WAITING |      READY |
|               2060 |   2 |   RUNNING | TERMINATED |
|               2060 |   4 |     READY |    RUNNING |
|               2070 |   4 |   RUNNING |    WAITING |
|               2070 |   5 |     READY |    RUNNING |
|               2085 |   4 |   WAITING |      READY |
|               2110 |   5 |   RUNNING |    WAITING |
|               2110 |   4 |     READY |    RUNNING |
|               2120 |   4 |   RUNNING |    WAITING |
|               2135 |   4 |   WAITING |      READY |
|               2135 |   4 |     READY |    RUNNING |
|               2145 |   4 |   RUNNING |    WAITING |
|               2160 |   4 |   WAITING |      READY |
|               2160 |   4 |     READY |    RUNNING |
|               2165 |   5 |   WAITING |      READY |
|               2170 |   4 |   RUNNING |    WAITING |
|               2170 |   5 |     READY |    RUNNING |
|               2185 |   4 |   WAITING |      READY |
|               2210 |   5 |   RUNNING |    WAITING |
|               2210 |   4 |     READY |    RUNNING |
|               2220 |   4 |   RUNNING |    WAITING |
|               2235 |   4 |   WAITING |      READY |
|               2235 |   4 |     READY |    RUNNING |
|               2245 |   4 |   RUNNING |    WAITING |
|               2260 |   4 |   WAITING |      READY |
|               2260 |   4 |     READY |    RUNNING |
|               2265 |   5 |   WAITING |      READY |
|               2270 |   4 |   RUNNING |    WAITING |
|               2270 |   5 |     READY |    RUNNING |
|               2285 |   4 |   WAITING |      READY |
|               2310 |   5 |   RUNNING |    WAITING |
|               2310 |   4 |     READY |    RUNNING |
|               2320 |   4 |   RUNNING |    WAITING |
|               2335 |   4 |   WAITING |      READY |
|               2335 |   4 |     READY |    RUNNING |
|               2345 |   4 |   RUNNING |    WAITING |
|               2360 |   4 |   WAITING |      READY |
|               2360 |   4 |     READY |    RUNNING |
|               2365 |   5 |   WAITING |      READY |
|               2370 |   4 |   RUNNING | TERMINATED |
|               2370 |   5 |     READY |    RUNNING |
|               2410 |   5 |   RUNNING |    WAITING |
|               2465 |   5 |   WAITING |      READY |
|               2465 |   5 |     READY |    RUNNING |
|               2505 |   5 |   RUNNING |    WAITING |
|               2560 |   5 |   WAITING |      READY |
|               2560 |   5 |     READY |    RUNNING |
|               2600 |   5 |   RUNNING |    WAITING |
|               2655 |   5 |   WAITING |      READY |
|               2655 |   5 |     READY |    RUNNING |
|               2695 |   5 |   RUNNING |    WAITING |
|               2750 |   5 |   WAITING |      READY |
|               2750 |   5 |     READY |    RUNNING |
|               2790 |   5 |   RUNNING |    WAITING |
|               2845 |   5 |   WAITING |      READY |
|               2845 |   5 |     READY |    RUNNING |
|               2885 |   5 |   RUNNING |    WAITING |
|               2940 |   5 |   WAITING |      READY |
|               2940 |   5 |     READY |    RUNNING |
|               2980 |   5 |   RUNNING |    WAITING |
|               3035 |   5 |   WAITING |      READY |
|               3035 |   5 |     READY |    RUNNING |
|               3075 |   5 |   RUNNING |    WAITING |
|               3130 |   5 |   WAITING |      READY |
|               3130 |   5 |     READY |    RUNNING |
|               3150 |   5 |   RUNNING | TERMINATED |
+---------------------------------------------------+
